"1999 - 2000 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,33-NEW HAMPSHIRE,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NH,NH Total Mig - US & For,24668,44983,1269421"
"97,NH,NH Total Mig - US,23940,43938,1251401"
"98,NH,NH Total Mig - Foreign,728,1045,18020"
"33,NH,NH Non-Migrants,466405,1004369,25601656"
"25,MA,MASSACHUSETTS,9367,17310,502351"
"23,ME,MAINE,1869,3062,67090"
"12,FL,FLORIDA,1447,2534,58607"
"50,VT,VERMONT,1410,2367,50550"
"36,NY,NEW YORK,1267,2244,67731"
"09,CT,CONNECTICUT,864,1544,60499"
"06,CA,CALIFORNIA,836,1562,50824"
"57,FR,Foreign,728,1045,18020"
"42,PA,PENNSYLVANIA,556,1076,35389"
"34,NJ,NEW JERSEY,495,960,37616"
"51,VA,VIRGINIA,451,898,23621"
"48,TX,TEXAS,438,967,30150"
"37,NC,NORTH CAROLINA,422,871,20885"
"44,RI,RHODE ISLAND,357,603,16521"
"08,CO,COLORADO,314,520,16244"
"24,MD,MARYLAND,298,563,20273"
"17,IL,ILLINOIS,297,605,24324"
"13,GA,GEORGIA,292,545,15784"
"39,OH,OHIO,292,592,19306"
"04,AZ,ARIZONA,263,482,11987"
"53,WA,WASHINGTON,217,405,22502"
"26,MI,MICHIGAN,198,370,10152"
"45,SC,SOUTH CAROLINA,183,331,7022"
"47,TN,TENNESSEE,158,313,7554"
"55,WI,WISCONSIN,133,239,6674"
"29,MO,MISSOURI,120,255,5892"
"41,OR,OREGON,115,222,4905"
"18,IN,INDIANA,106,225,5343"
"27,MN,MINNESOTA,101,203,5848"
"32,NV,NEVADA,99,174,3506"
"49,UT,UTAH,98,208,3994"
"35,NM,NEW MEXICO,86,175,3843"
"21,KY,KENTUCKY,69,134,2662"
"40,OK,OKLAHOMA,64,139,2402"
"20,KS,KANSAS,61,123,2052"
"22,LA,LOUISIANA,55,97,1666"
"19,IA,IOWA,53,100,2667"
"01,AL,ALABAMA,52,113,3022"
"02,AK,ALASKA,52,120,2379"
"30,MT,MONTANA,49,71,3292"
"15,HI,HAWAII,43,68,1355"
"10,DE,DELAWARE,42,88,3166"
"16,ID,IDAHO,39,76,1493"
"11,DC,DISTRICT OF COLUMBIA,34,41,1364"
"28,MS,MISSISSIPPI,34,69,949"
"05,AR,ARKANSAS,27,65,1294"
"31,NE,NEBRASKA,27,56,1226"
"54,WV,WEST VIRGINIA,26,43,895"
"46,SD,SOUTH DAKOTA,23,38,852"
"56,WY,WYOMING,23,36,860"
"38,ND,NORTH DAKOTA,18,36,816"
