"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,44-RHODE ISLAND,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,RI,RI Total Mig - US & For,13738,24588,495212"
"97,RI,RI Total Mig - US,13392,23899,485733"
"98,RI,RI Total Mig - Foreign,346,689,9479"
"44,RI,RI Non-Migrants,353241,736932,13910029"
"25,MA,MASSACHUSETTS,3966,6587,153049"
"12,FL,FLORIDA,1740,3182,59531"
"09,CT,CONNECTICUT,1021,1753,41051"
"36,NY,NEW YORK,823,1291,27217"
"06,CA,CALIFORNIA,621,1082,20413"
"51,VA,VIRGINIA,568,1334,21711"
"37,NC,NORTH CAROLINA,367,697,12503"
"33,NH,NEW HAMPSHIRE,358,661,13020"
"57,FR,Foreign - Total,346,689,9479"
"42,PA,PENNSYLVANIA,314,590,11248"
"34,NJ,NEW JERSEY,308,537,12179"
"48,TX,TEXAS,282,596,9581"
"13,GA,GEORGIA,263,507,9913"
"24,MD,MARYLAND,222,389,6966"
"23,ME,MAINE,213,383,5735"
"45,SC,SOUTH CAROLINA,191,349,6303"
"04,AZ,ARIZONA,176,321,5173"
"08,CO,COLORADO,150,249,5809"
"53,WA,WASHINGTON,149,263,5550"
"39,OH,OHIO,145,257,5095"
"17,IL,ILLINOIS,134,235,6168"
"50,VT,VERMONT,126,191,7294"
"26,MI,MICHIGAN,119,243,5977"
"47,TN,TENNESSEE,106,238,3628"
"32,NV,NEVADA,74,119,1877"
"18,IN,INDIANA,65,112,1796"
"27,MN,MINNESOTA,64,144,2470"
"29,MO,MISSOURI,63,122,1587"
"41,OR,OREGON,63,92,1830"
"11,DC,DISTRICT OF COLUMBIA,62,74,1439"
"22,LA,LOUISIANA,60,99,1284"
"15,HI,HAWAII,59,132,1867"
"55,WI,WISCONSIN,51,108,2073"
"01,AL,ALABAMA,47,114,1673"
"21,KY,KENTUCKY,47,95,1180"
"40,OK,OKLAHOMA,47,98,1433"
"35,NM,NEW MEXICO,44,63,1123"
"28,MS,MISSISSIPPI,33,79,840"
"49,UT,UTAH,32,52,870"
"31,NE,NEBRASKA,27,82,1087"
"10,DE,DELAWARE,26,46,934"
"19,IA,IOWA,26,48,561"
"20,KS,KANSAS,24,67,1292"
"02,AK,ALASKA,23,33,602"
"05,AR,ARKANSAS,20,40,449"
"16,ID,IDAHO,18,34,588"
"54,WV,WEST VIRGINIA,18,48,913"
"30,MT,MONTANA,15,19,339"
"56,WY,WYOMING,9,17,195"
"38,ND,NORTH DAKOTA,8,16,233"
"46,SD,SOUTH DAKOTA,5,11,84"
