" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,37-NorthCarolina,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,NC,NC Total Mig - US & For,101273,198815,4557757"
"97,NC,NC Total Mig - US,97591,191509,4419887"
"98,NC,NC Total Mig - Foreign,3682,7306,137870"
"37,NC,NC Non-Migrants,3007667,6694169,162445283"
"45,SC,SOUTH CAROLINA,11819,23781,608673"
"51,VA,VIRGINIA,9993,19876,452990"
"12,FL,FLORIDA,9649,18265,451702"
"13,GA,GEORGIA,7147,14488,318486"
"48,TX,TEXAS,5504,11895,252449"
"36,NY,NEW YORK,5225,8993,192114"
"06,CA,CALIFORNIA,4740,8799,205462"
"47,TN,TENNESSEE,3830,7843,174600"
"57,FR,Foreign,3682,7306,137870"
"42,PA,PENNSYLVANIA,3296,6269,167934"
"39,OH,OHIO,2901,5432,115934"
"24,MD,MARYLAND,2807,5108,128984"
"17,IL,ILLINOIS,2109,4070,107350"
"34,NJ,NEW JERSEY,1933,3562,88306"
"01,AL,ALABAMA,1610,3557,71566"
"08,CO,COLORADO,1587,3096,81629"
"53,WA,WASHINGTON,1531,3089,70528"
"04,AZ,ARIZONA,1500,2970,73456"
"26,MI,MICHIGAN,1432,2773,55934"
"25,MA,MASSACHUSETTS,1428,2370,65407"
"21,KY,KENTUCKY,1380,2929,56460"
"18,IN,INDIANA,1269,2537,51393"
"54,WV,WEST VIRGINIA,1243,2522,37280"
"22,LA,LOUISIANA,1143,2384,39678"
"29,MO,MISSOURI,1127,2376,49090"
"09,CT,CONNECTICUT,821,1493,47957"
"55,WI,WISCONSIN,789,1580,37042"
"28,MS,MISSISSIPPI,714,1521,26117"
"40,OK,OKLAHOMA,705,1552,26228"
"27,MN,MINNESOTA,661,1213,29912"
"15,HI,HAWAII,619,1357,21231"
"20,KS,KANSAS,616,1393,29807"
"11,DC,DISTRICT OF COLUMBIA,595,804,23733"
"41,OR,OREGON,583,971,24184"
"05,AR,ARKANSAS,563,1207,24432"
"32,NV,NEVADA,563,1074,26173"
"19,IA,IOWA,459,893,19890"
"35,NM,NEW MEXICO,397,792,15126"
"02,AK,ALASKA,390,851,13203"
"23,ME,MAINE,385,759,18797"
"49,UT,UTAH,368,854,17854"
"33,NH,NEW HAMPSHIRE,362,667,19080"
"10,DE,DELAWARE,330,608,17392"
"31,NE,NEBRASKA,238,528,10568"
"16,ID,IDAHO,237,549,9721"
"44,RI,RHODE ISLAND,213,404,7808"
"30,MT,MONTANA,212,405,7818"
"50,VT,VERMONT,193,329,12124"
"56,WY,WYOMING,158,293,5689"
"46,SD,SOUTH DAKOTA,120,232,4570"
"38,ND,NORTH DAKOTA,97,196,6029"
