" 2006- 2007 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,36-NewYork,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,NY,NY Total Mig - US & For,203913,367976,11744911"
"97,NY,NY Total Mig - US,196544,355923,11231252"
"98,NY,NY Total Mig - Foreign,7369,12053,513660"
"36,NY,NY Non-Migrants,6876698,14183110,435136269"
"12,FL,FLORIDA,32654,60064,1889399"
"34,NJ,NEW JERSEY,27583,50790,1975091"
"42,PA,PENNSYLVANIA,15349,30699,709486"
"06,CA,CALIFORNIA,13632,19600,907636"
"37,NC,NORTH CAROLINA,13060,26855,612330"
"13,GA,GEORGIA,9461,19962,396426"
"09,CT,CONNECTICUT,9271,17023,844279"
"51,VA,VIRGINIA,8308,14600,379985"
"25,MA,MASSACHUSETTS,7916,11730,483590"
"57,FR,Foreign,7369,12053,513660"
"48,TX,TEXAS,7163,13846,430352"
"24,MD,MARYLAND,5543,9377,265237"
"45,SC,SOUTH CAROLINA,4509,8838,208550"
"17,IL,ILLINOIS,3720,5899,253602"
"04,AZ,ARIZONA,3426,6022,186055"
"39,OH,OHIO,3211,5942,154281"
"08,CO,COLORADO,2338,3714,130962"
"53,WA,WASHINGTON,2169,3455,125418"
"32,NV,NEVADA,2000,3251,92764"
"47,TN,TENNESSEE,1947,3752,85042"
"26,MI,MICHIGAN,1794,3159,84327"
"11,DC,DISTRICT OF COLUMBIA,1598,1874,92853"
"50,VT,VERMONT,1334,2117,60364"
"18,IN,INDIANA,1242,2507,55063"
"33,NH,NEW HAMPSHIRE,1131,1878,66732"
"27,MN,MINNESOTA,1090,1885,60160"
"44,RI,RHODE ISLAND,1072,1747,50654"
"41,OR,OREGON,1068,1614,55393"
"10,DE,DELAWARE,1053,2047,52865"
"01,AL,ALABAMA,1042,1966,36965"
"29,MO,MISSOURI,1012,1836,50077"
"22,LA,LOUISIANA,959,1660,35161"
"21,KY,KENTUCKY,938,1926,40157"
"23,ME,MAINE,925,1573,53833"
"55,WI,WISCONSIN,841,1465,50063"
"15,HI,HAWAII,773,1233,31204"
"35,NM,NEW MEXICO,638,1028,31547"
"49,UT,UTAH,611,1178,28876"
"40,OK,OKLAHOMA,577,1117,21236"
"20,KS,KANSAS,575,1203,25214"
"19,IA,IOWA,458,813,20442"
"28,MS,MISSISSIPPI,422,771,12950"
"54,WV,WEST VIRGINIA,368,694,13423"
"05,AR,ARKANSAS,366,761,15688"
"02,AK,ALASKA,301,513,8663"
"31,NE,NEBRASKA,254,497,11557"
"30,MT,MONTANA,250,422,10256"
"16,ID,IDAHO,214,393,7936"
"56,WY,WYOMING,142,217,5937"
"46,SD,SOUTH DAKOTA,131,228,7316"
"38,ND,NORTH DAKOTA,105,182,3854"
