"1992 - 1993  State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,30-Montana,,,,AGGREGATE"
",,,,,TOTAL"
",,,NUMBER OF,NUMBER OF,MONEY"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"63,XX,Montana,16983,35209,407184"
"06,Ca,California,2761,5733,71905"
"53,Wa,Washington,2206,4598,51434"
"08,Co,Colorado,835,1706,21034"
"41,Or,Oregon,780,1670,18179"
"56,Wy,Wyoming,773,1607,16511"
"16,Id,Idaho,759,1667,15155"
"57,FR,Foreign,691,1392,13239"
"48,Tx,Texas,590,1354,16220"
"04,Az,Arizona,555,1161,12258"
"38,ND,North Dakota,472,926,9569"
"32,Nv,Nevada,444,923,10936"
"27,Mn,Minnesota,422,835,12108"
"02,Ak,Alaska,368,785,11273"
"12,Fl,Florida,360,700,8194"
"49,Ut,Utah,330,766,7694"
"17,Il,Illinois,300,587,7621"
"26,Mi,Michigan,271,573,6237"
"46,SD,South Dakota,264,561,5367"
"36,NY,New York,253,424,4745"
"42,Pa,Pennsylvania,248,436,5217"
"55,Wi,Wisconsin,231,432,4543"
"39,Oh,Ohio,225,436,6602"
"51,Va,Virginia,188,378,4856"
"35,NM,New Mexico,179,423,4821"
"37,NC,North Carolina,172,325,3484"
"31,Ne,Nebraska,169,399,4395"
"29,Mo,Missouri,165,352,3278"
"13,Ga,Georgia,142,301,3846"
"19,Ia,Iowa,141,273,3487"
"40,Ok,Oklahoma,139,327,3877"
"25,Ma,Massachusetts,132,223,3447"
"24,Md,Maryland,122,246,4046"
"15,Hi,Hawaii,121,259,2885"
"34,NJ,New Jersey,118,237,4496"
"20,Ks,Kansas,116,261,2892"
"18,In,Indiana,109,226,2416"
"47,Tn,Tennessee,86,179,2141"
"05,Ar,Arkansas,82,186,1691"
"22,La,Louisiana,82,202,1897"
"45,SC,South Carolina,77,180,1616"
"21,Ky,Kentucky,74,155,1764"
"50,Vt,Vermont,67,105,1071"
"09,Ct,Connecticut,65,95,1954"
"01,Al,Alabama,63,145,1652"
"28,Ms,Mississippi,54,120,1047"
"23,Me,Maine,47,85,750"
"33,NH,New Hampshire,46,84,927"
"54,WV,West Virginia,35,81,855"
"11,DC,District of Columbia,24,33,930"
"10,De,Delaware,16,29,344"
"44,RI,Rhode Island,14,28,278"
"30,Mt S,tate Non-Migrant,280048,641863,7849286"
