"1993 - 1994 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
",,,,,"
",,,,,AGGREGATE"
"FROM:,,SOUTH CAROLINA,NUMBER OF,NUMBER OF,TOTAL MONEY"
" ,,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"45, ,Total Outflow,45749,97583,1197742"
"37,NC,North Carolina,8583,17704,227348"
"13,Ga,Georgia,6327,12884,161109"
"12,Fl,Florida,4401,9214,121096"
"51,Va,Virginia,2911,6709,78120"
"57,FR,Foreign,2244,4550,49356"
"48,Tx,Texas,2016,4689,58627"
"47,Tn,Tennessee,1681,3659,47244"
"6,Ca,California,1405,3005,35960"
"39,Oh,Ohio,1266,2735,36361"
"36,NY,New York,1189,2406,23909"
"42,Pa,Pennsylvania,1025,2087,27032"
"1,Al,Alabama,970,2177,28827"
"24,Md,Maryland,804,1678,20615"
"17,Il,Illinois,733,1565,21179"
"21,Ky,Kentucky,649,1413,15672"
"53,Wa,Washington,638,1471,17339"
"26,Mi,Michigan,632,1377,15079"
"34,NJ,New Jersey,616,1256,14451"
"9,Ct,Connecticut,560,1412,14205"
"8,Co,Colorado,559,1078,13771"
"18,In,Indiana,540,1263,14692"
"22,La,Louisiana,510,1140,13517"
"29,Mo,Missouri,435,967,10728"
"28,Ms,Mississippi,418,981,10403"
"54,WV,West Virginia,415,983,9492"
"4,Az,Arizona,395,829,10805"
"25,Ma,Massachusetts,338,583,9587"
"40,Ok,Oklahoma,324,772,7618"
"15,Hi,Hawaii,311,711,7933"
"5,Ar,Arkansas,284,663,7249"
"55,Wi,Wisconsin,252,573,7577"
"20,Ks,Kansas,240,560,5982"
"27,Mn,Minnesota,169,351,4949"
"32,Nv,Nevada,160,368,3952"
"35,NM,New Mexico,154,368,3960"
"19,Ia,Iowa,153,330,5099"
"23,Me,Maine,143,289,3158"
"11,DC,District of Columbia,139,227,2422"
"41,Or,Oregon,131,260,4710"
"49,Ut,Utah,131,315,3632"
"2,Ak,Alaska,128,281,2722"
"33,NH,New Hampshire,127,242,3190"
"44,RI,Rhode Island,117,279,3312"
"10,De,Delaware,102,227,2921"
"31,Ne,Nebraska,100,246,2884"
"16,Id,Idaho,79,185,2366"
"30,Mt,Montana,60,127,1693"
"50,Vt,Vermont,53,114,1082"
"46,SD,South Dakota,52,98,1007"
"56,Wy,Wyoming,42,84,941"
"38,ND,North Dakota,38,98,859"
"45,SC,State Non-Migrant,1243069,2833512,37200619"
",,,,,"
"     ,,INTERNAL REVENUE SERVICE,,,"
" ,,STATISTICS OF INCOME,,,"
