"1994 - 1995 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,SOUTH DAKOTA,,,,"
",,,,,"
",,,,,AGGREGATE"
",,,NUMBER OF,NUMBER OF,TOTAL MONEY"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"46, ,Total Inflow,11739,24079,294602"
"27,Mn,Minnesota,1643,3051,41891"
"19,Ia,Iowa,1150,2117,32226"
"31,Ne,Nebraska,866,1783,18962"
"38,ND,North Dakota,854,1859,19058"
"6,Ca,California,804,1757,22034"
"57,FR,Foreign,592,1097,8981"
"8,Co,Colorado,588,1249,14118"
"56,Wy,Wyoming,450,941,10393"
"48,Tx,Texas,413,828,9808"
"30,Mt,Montana,317,686,7115"
"53,Wa,Washington,309,723,7825"
"4,Az,Arizona,273,546,6802"
"55,Wi,Wisconsin,255,525,7498"
"20,Ks,Kansas,239,558,6985"
"12,Fl,Florida,219,431,4666"
"17,Il,Illinois,203,424,6312"
"29,Mo,Missouri,186,390,5198"
"26,Mi,Michigan,149,359,4409"
"40,Ok,Oklahoma,148,299,3250"
"51,Va,Virginia,141,297,4234"
"36,NY,New York,137,303,3305"
"32,Nv,Nevada,125,269,3309"
"41,Or,Oregon,122,263,2642"
"39,Oh,Ohio,120,254,3005"
"18,In,Indiana,105,242,2927"
"49,Ut,Utah,104,266,1896"
"2,Ak,Alaska,100,216,4176"
"35,NM,New Mexico,100,208,3500"
"13,Ga,Georgia,95,210,2501"
"42,Pa,Pennsylvania,94,202,3252"
"37,NC,North Carolina,91,199,2563"
"16,Id,Idaho,77,182,2257"
"24,Md,Maryland,73,132,2304"
"47,Tn,Tennessee,58,126,1348"
"5,Ar,Arkansas,56,119,1097"
"21,Ky,Kentucky,55,123,1739"
"1,Al,Alabama,50,97,1305"
"45,SC,South Carolina,47,98,903"
"15,Hi,Hawaii,46,93,968"
"25,Ma,Massachusetts,42,66,943"
"28,Ms,Mississippi,40,79,784"
"9,Ct,Connecticut,39,74,1517"
"23,Me,Maine,34,85,812"
"34,NJ,New Jersey,32,69,1256"
"22,La,Louisiana,32,62,800"
"54,WV,West Virginia,12,27,243"
"33,NH,New Hampshire,11,23,449"
"44,RI,Rhode Island,11,21,261"
"11,DC,District of Columbia,11,16,311"
"10,De,Delaware,11,18,277"
"50,Vt,Vermont,10,17,187"
"46,SD,State Non-Migrant,252917,589221,7654907"
",,,,,"
"     ,,INTERNAL REVENUE SERVICE,,,"
" ,,STATISTICS OF INCOME,,,"
