"2004 - 2005 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"TO: 33-NEWHAMPSHIRE,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"FROM:,,,,,"
"96,NH,NH Total Mig - US & For,23361,41372,1283941"
"97,NH,NH Total Mig - US,22731,40484,1269518"
"98,NH,NH Total Mig - Foreign,630,888,14423"
"33,NH,NH Non-Migrants,496213,1057093,29930197"
"25,MA,MASSACHUSETTS,9856,17980,618225"
"23,ME,MAINE,1874,2990,78942"
"50,VT,VERMONT,1349,2204,49289"
"12,FL,FLORIDA,1339,2274,51643"
"36,NY,NEW YORK,1137,1927,68392"
"9,CT,CONNECTICUT,760,1305,47717"
"6,CA,CALIFORNIA,743,1305,42554"
"57,FR,Foreign,630,888,14423"
"51,VA,VIRGINIA,463,862,24713"
"42,PA,PENNSYLVANIA,455,821,25622"
"34,NJ,NEW JERSEY,430,819,30402"
"44,RI,RHODE ISLAND,369,637,18566"
"48,TX,TEXAS,348,693,19173"
"37,NC,NORTH CAROLINA,332,579,14620"
"8,CO,COLORADO,248,433,11890"
"24,MD,MARYLAND,233,428,17832"
"39,OH,OHIO,220,417,14318"
"17,IL,ILLINOIS,215,419,14388"
"4,AZ,ARIZONA,213,382,9857"
"13,GA,GEORGIA,209,415,10520"
"26,MI,MICHIGAN,162,288,10661"
"45,SC,SOUTH CAROLINA,154,261,6178"
"53,WA,WASHINGTON,153,277,7794"
"47,TN,TENNESSEE,118,235,5344"
"18,IN,INDIANA,98,192,5386"
"41,OR,OREGON,95,183,9720"
"29,MO,MISSOURI,86,145,4693"
"32,NV,NEVADA,83,136,3083"
"55,WI,WISCONSIN,83,159,5507"
"49,UT,UTAH,76,181,4394"
"27,MN,MINNESOTA,71,122,3092"
"35,NM,NEW MEXICO,68,124,3369"
"21,KY,KENTUCKY,60,112,2807"
"1,AL,ALABAMA,58,112,2383"
"22,LA,LOUISIANA,51,88,2315"
"2,AK,ALASKA,50,85,1755"
"40,OK,OKLAHOMA,45,106,2797"
"16,ID,IDAHO,43,84,1488"
"30,MT,MONTANA,42,75,1541"
"10,DE,DELAWARE,40,74,2307"
"11,DC,DISTRICT OF COLUMBIA,39,51,2271"
"15,HI,HAWAII,38,65,1351"
"19,IA,IOWA,37,67,1978"
"20,KS,KANSAS,37,82,2950"
"28,MS,MISSISSIPPI,30,58,1319"
"54,WV,WEST VIRGINIA,30,57,1069"
"5,AR,ARKANSAS,26,58,1186"
"31,NE,NEBRASKA,23,41,918"
"56,WY,WYOMING,20,30,578"
"46,SD,SOUTH DAKOTA,15,32,436"
"38,ND,NORTH DAKOTA,7,14,182"
