"1994 - 1995 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,DISTRICT OF COLUMBIA,,,"
" ,,,,,"
",,,,,AGGREGATE"
",,,NUMBER OF,NUMBER OF,TOTAL MONEY"
"TO:,,,RETURNS,EXEMPTIONS,INCOME"
"11, ,Total Outflow,27219,47053,958137"
"24,Md,Maryland,11811,23809,367633"
"51,Va,Virginia,5265,8367,223652"
"36,NY,New York,1242,1530,45290"
"6,Ca,California,1167,1508,43182"
"57,FR,Foreign,925,1814,43053"
"12,Fl,Florida,615,936,23825"
"37,NC,North Carolina,545,941,14364"
"25,Ma,Massachusetts,533,659,19431"
"42,Pa,Pennsylvania,500,695,16896"
"48,Tx,Texas,469,769,18503"
"13,Ga,Georgia,363,569,11095"
"17,Il,Illinois,360,460,15133"
"34,NJ,New Jersey,360,452,11553"
"39,Oh,Ohio,247,354,6901"
"53,Wa,Washington,216,297,8360"
"9,Ct,Connecticut,206,283,8128"
"8,Co,Colorado,201,272,7413"
"26,Mi,Michigan,177,227,5164"
"45,SC,South Carolina,177,338,5924"
"47,Tn,Tennessee,118,189,5239"
"4,Az,Arizona,117,176,3775"
"22,La,Louisiana,112,170,3136"
"27,Mn,Minnesota,109,155,3794"
"41,Or,Oregon,104,137,3547"
"55,Wi,Wisconsin,92,120,2624"
"29,Mo,Missouri,84,120,2504"
"18,In,Indiana,83,110,2707"
"54,WV,West Virginia,80,129,2706"
"10,De,Delaware,79,108,2768"
"35,NM,New Mexico,70,102,2660"
"1,Al,Alabama,68,120,2524"
"23,Me,Maine,56,91,1883"
"21,Ky,Kentucky,56,94,1921"
"28,Ms,Mississippi,52,82,1186"
"32,Nv,Nevada,50,69,1627"
"20,Ks,Kansas,49,82,1090"
"33,NH,New Hampshire,48,64,1736"
"50,Vt,Vermont,48,79,2130"
"44,RI,Rhode Island,46,71,1363"
"40,Ok,Oklahoma,43,60,2010"
"15,Hi,Hawaii,42,66,1353"
"19,Ia,Iowa,38,68,998"
"5,Ar,Arkansas,34,45,911"
"49,Ut,Utah,31,59,2055"
"31,Ne,Nebraska,31,49,951"
"30,Mt,Montana,27,34,891"
"2,Ak,Alaska,25,43,887"
"16,Id,Idaho,17,31,649"
"56,Wy,Wyoming,12,14,291"
"46,SD,South Dakota,11,16,311"
"38,ND,North Dakota,8,20,410"
"11,DC,State Non-Migrant,203048,370208,6830017"
",,,,,"
"     ,,INTERNAL REVENUE SERVICE,,,"
" ,,STATISTICS OF INCOME,,,"
