"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,44-Rhode Island,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,14249,,26742,"
"25,Ma,Massachusetts,3377,23.7,5950,22.25"
"12,Fl,Florida,1954,13.71,3738,13.98"
"09,Ct,Connecticut,924,6.48,1642,6.14"
"06,Ca,California,874,6.13,1497,5.6"
"36,Ny,New York,838,5.88,1391,5.2"
"51,Va,Virginia,739,5.19,1786,6.68"
"57,FR,Foreign,510,3.58,1011,3.78"
"34,Nj,New Jersey,354,2.48,607,2.27"
"42,Pa,Pennsylvania,346,2.43,706,2.64"
"37,Nc,North Carolina,330,2.32,674,2.52"
"24,Md,Maryland,308,2.16,573,2.14"
"48,Tx,Texas,307,2.15,586,2.19"
"33,Nh,New Hampshire,277,1.94,515,1.93"
"45,Sc,South Carolina,230,1.61,576,2.15"
"23,Me,Maine,223,1.57,441,1.65"
"13,Ga,Georgia,198,1.39,365,1.36"
"17,Il,Illinois,192,1.35,393,1.47"
"53,Wa,Washington,191,1.34,355,1.33"
"39,Oh,Ohio,175,1.23,338,1.26"
"08,Co,Colorado,167,1.17,267,1"
"04,Az,Arizona,144,1.01,254,0.95"
"26,Mi,Michigan,127,0.89,249,0.93"
"50,Vt,Vermont,122,0.86,191,0.71"
"47,Tn,Tennessee,105,0.74,226,0.85"
"15,Hi,Hawaii,94,0.66,191,0.71"
"27,Mn,Minnesota,83,0.58,146,0.55"
"32,Nv,Nevada,82,0.58,139,0.52"
"18,In,Indiana,76,0.53,142,0.53"
"55,Wi,Wisconsin,72,0.51,157,0.59"
"11,Dc,District of Columbia,72,0.51,87,0.33"
"29,Mo,Missouri,61,0.43,121,0.45"
"22,La,Louisiana,61,0.43,117,0.44"
"01,Al,Alabama,59,0.41,119,0.44"
"41,Or,Oregon,58,0.41,116,0.43"
"20,Ks,Kansas,50,0.35,110,0.41"
"35,Nm,New Mexico,48,0.34,90,0.34"
"40,Ok,Oklahoma,46,0.32,83,0.31"
"28,Ms,Mississippi,42,0.29,116,0.43"
"05,Ar,Arkansas,41,0.29,97,0.36"
"21,Ky,Kentucky,37,0.26,70,0.26"
"19,Ia,Iowa,36,0.25,77,0.29"
"10,De,Delaware,34,0.24,69,0.26"
"02,Ak,Alaska,31,0.22,63,0.24"
"31,Ne,Nebraska,28,0.2,75,0.28"
"49,Ut,Utah,27,0.19,44,0.16"
"54,Wv,West Virginia,26,0.18,55,0.21"
"56,Wy,Wyoming,20,0.14,32,0.12"
"16,Id,Idaho,18,0.13,34,0.13"
"30,Mt,Montana,13,0.09,24,0.09"
"38,Nd,North Dakota,11,0.08,15,0.06"
"46,Sd,South Dakota,11,0.08,22,0.08"
"44,,State Non-Migrant,362326,,754807,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
