"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,54-West Virginia,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,18006,,35588,"
"39,Oh,Ohio,3007,16.7,6180,17.37"
"51,Va,Virginia,2403,13.35,4650,13.07"
"37,Nc,North Carolina,1883,10.46,3722,10.46"
"12,Fl,Florida,1405,7.8,2575,7.24"
"42,Pa,Pennsylvania,1266,7.03,2492,7"
"24,Md,Maryland,1181,6.56,2263,6.36"
"21,Ky,Kentucky,755,4.19,1726,4.85"
"45,Sc,South Carolina,588,3.27,1119,3.14"
"48,Tx,Texas,530,2.94,1096,3.08"
"13,Ga,Georgia,503,2.79,1016,2.85"
"57,FR,Foreign,491,2.73,835,2.35"
"47,Tn,Tennessee,463,2.57,961,2.7"
"06,Ca,California,398,2.21,711,2"
"36,Ny,New York,267,1.48,483,1.36"
"18,In,Indiana,252,1.4,517,1.45"
"26,Mi,Michigan,205,1.14,429,1.21"
"17,Il,Illinois,200,1.11,395,1.11"
"08,Co,Colorado,169,0.94,311,0.87"
"01,Al,Alabama,161,0.89,364,1.02"
"04,Az,Arizona,143,0.79,291,0.82"
"34,Nj,New Jersey,140,0.78,257,0.72"
"53,Wa,Washington,136,0.76,289,0.81"
"22,La,Louisiana,109,0.61,226,0.64"
"10,De,Delaware,103,0.57,213,0.6"
"25,Ma,Massachusetts,100,0.56,167,0.47"
"40,Ok,Oklahoma,96,0.53,223,0.63"
"20,Ks,Kansas,93,0.52,196,0.55"
"29,Mo,Missouri,86,0.48,189,0.53"
"15,Hi,Hawaii,72,0.4,128,0.36"
"28,Ms,Mississippi,71,0.39,148,0.42"
"55,Wi,Wisconsin,67,0.37,123,0.35"
"09,Ct,Connecticut,64,0.36,115,0.32"
"35,Nm,New Mexico,61,0.34,126,0.35"
"32,Nv,Nevada,57,0.32,102,0.29"
"05,Ar,Arkansas,51,0.28,111,0.31"
"02,Ak,Alaska,44,0.24,82,0.23"
"11,Dc,District of Columbia,42,0.23,55,0.15"
"19,Ia,Iowa,37,0.21,88,0.25"
"56,Wy,Wyoming,34,0.19,69,0.19"
"49,Ut,Utah,32,0.18,55,0.15"
"27,Mn,Minnesota,31,0.17,61,0.17"
"41,Or,Oregon,31,0.17,59,0.17"
"23,Me,Maine,30,0.17,69,0.19"
"16,Id,Idaho,22,0.12,47,0.13"
"30,Mt,Montana,21,0.12,39,0.11"
"46,Sd,South Dakota,20,0.11,46,0.13"
"33,Nh,New Hampshire,19,0.11,38,0.11"
"50,Vt,Vermont,18,0.1,32,0.09"
"38,Nd,North Dakota,18,0.1,34,0.1"
"31,Ne,Nebraska,18,0.1,41,0.12"
"44,Ri,Rhode Island,13,0.07,24,0.07"
"54,,State Non-Migrant,570535,,1321439,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
