"1991 - 1992 State to State Migration Flows  --  OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6"
",,,,,,"
",,,,,,"
"FROM:,,53-Washington,,,,"
",,,,,,"
",,,,PERCENT,,PERCENT"
",,,NUMBER OF,OF TOTAL,NUMBER OF,OF TOTAL"
"TO:,,,  RETURNS,MIGRANTS,    EXEMPTIONS,MIGRANTS"
"96,,TOTAL FLOW,62592,,126464,"
"06,Ca,California,11353,18.14,22065,17.45"
"41,Or,Oregon,8934,14.27,16842,13.32"
"57,FR,Foreign,3972,6.35,8169,6.46"
"16,Id,Idaho,3485,5.57,7425,5.87"
"48,Tx,Texas,2948,4.71,6700,5.3"
"04,Az,Arizona,2624,4.19,5086,4.02"
"02,Ak,Alaska,2049,3.27,3970,3.14"
"08,Co,Colorado,2000,3.2,4054,3.21"
"30,Mt,Montana,1948,3.11,3958,3.13"
"12,Fl,Florida,1769,2.83,3524,2.79"
"15,Hi,Hawaii,1297,2.07,2563,2.03"
"49,Ut,Utah,1129,1.8,2627,2.08"
"32,Nv,Nevada,1125,1.8,2136,1.69"
"51,Va,Virginia,1067,1.7,2379,1.88"
"17,Il,Illinois,1049,1.68,2099,1.66"
"36,Ny,New York,1022,1.63,1765,1.4"
"13,Ga,Georgia,894,1.43,1987,1.57"
"27,Mn,Minnesota,875,1.4,1731,1.37"
"37,Nc,North Carolina,845,1.35,1765,1.4"
"26,Mi,Michigan,737,1.18,1503,1.19"
"39,Oh,Ohio,726,1.16,1460,1.15"
"42,Pa,Pennsylvania,702,1.12,1413,1.12"
"29,Mo,Missouri,653,1.04,1387,1.1"
"40,Ok,Oklahoma,623,1,1428,1.13"
"20,Ks,Kansas,592,0.95,1395,1.1"
"35,Nm,New Mexico,591,0.94,1246,0.99"
"47,Tn,Tennessee,552,0.88,1208,0.96"
"55,Wi,Wisconsin,544,0.87,1151,0.91"
"24,Md,Maryland,498,0.8,1043,0.82"
"22,La,Louisiana,494,0.79,1093,0.86"
"01,Al,Alabama,472,0.75,1079,0.85"
"25,Ma,Massachusetts,459,0.73,735,0.58"
"18,In,Indiana,458,0.73,989,0.78"
"19,Ia,Iowa,426,0.68,881,0.7"
"34,Nj,New Jersey,367,0.59,680,0.54"
"21,Ky,Kentucky,353,0.56,840,0.66"
"05,Ar,Arkansas,336,0.54,728,0.58"
"56,Wy,Wyoming,326,0.52,679,0.54"
"31,Ne,Nebraska,322,0.51,689,0.54"
"45,Sc,South Carolina,313,0.5,738,0.58"
"09,Ct,Connecticut,272,0.43,572,0.45"
"38,Nd,North Dakota,268,0.43,512,0.4"
"28,Ms,Mississippi,226,0.36,486,0.38"
"46,Sd,South Dakota,194,0.31,356,0.28"
"11,Dc,District of Columbia,140,0.22,183,0.14"
"23,Me,Maine,135,0.22,269,0.21"
"33,Nh,New Hampshire,113,0.18,225,0.18"
"54,Wv,West Virginia,92,0.15,196,0.15"
"44,Ri,Rhode Island,85,0.14,192,0.15"
"50,Vt,Vermont,74,0.12,117,0.09"
"10,De,Delaware,64,0.1,146,0.12"
"53,,State Non-Migrant,1807282,,3957459,"
",,,,,,"
"SOURCE:  INTERNAL REVENUE SERVICE,,,,,,"
"                  STATISTICS OF INCOME ,,,,,,"
