"1995 - 1996 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,16-IDAHO,,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"FROM:,,,RETURNS,EXEMPTIONS,INCOME"
"96,ID,ID Total Mig - US & For,21717,47913,646157"
"97,ID,ID Total Mig - US,21115,46733,634478"
"98,ID,ID Total Mig - Foreign,602,1180,11679"
"16,ID,ID Non-Migrants,371334,921749,13248057"
"06,CA,CALIFORNIA,4009,9174,129661"
"53,WA,WASHINGTON,3897,8090,114534"
"41,OR,OREGON,1929,4230,53980"
"49,UT,UTAH,1859,4734,47229"
"30,MT,MONTANA,913,1924,22482"
"32,NV,NEVADA,849,1854,25156"
"04,AZ,ARIZONA,784,1776,21715"
"48,TX,TEXAS,728,1704,20367"
"08,CO,COLORADO,665,1413,22271"
"57,FR,Foreign - Total,602,1180,11679"
"56,WY,WYOMING,431,989,11595"
"02,AK,ALASKA,371,791,13111"
"12,FL,FLORIDA,340,770,9575"
"36,NY,NEW YORK,248,515,10571"
"35,NM,NEW MEXICO,246,564,6271"
"51,VA,VIRGINIA,236,617,10035"
"17,IL,ILLINOIS,213,419,9443"
"27,MN,MINNESOTA,203,413,6315"
"26,MI,MICHIGAN,197,420,5147"
"42,PA,PENNSYLVANIA,174,342,5678"
"37,NC,NORTH CAROLINA,167,346,4093"
"39,OH,OHIO,165,327,5585"
"29,MO,MISSOURI,163,379,5002"
"19,IA,IOWA,146,305,4209"
"55,WI,WISCONSIN,146,290,4049"
"13,GA,GEORGIA,145,314,4425"
"15,HI,HAWAII,145,311,4714"
"20,KS,KANSAS,133,313,3841"
"31,NE,NEBRASKA,133,298,3899"
"40,OK,OKLAHOMA,121,288,4012"
"46,SD,SOUTH DAKOTA,114,250,3114"
"18,IN,INDIANA,112,225,2781"
"38,ND,NORTH DAKOTA,107,215,2427"
"24,MD,MARYLAND,99,228,4632"
"47,TN,TENNESSEE,97,221,3598"
"05,AR,ARKANSAS,88,185,2046"
"34,NJ,NEW JERSEY,88,191,3534"
"25,MA,MASSACHUSETTS,83,146,2828"
"45,SC,SOUTH CAROLINA,77,184,2980"
"22,LA,LOUISIANA,73,164,2276"
"09,CT,CONNECTICUT,63,118,2864"
"01,AL,ALABAMA,61,130,2230"
"28,MS,MISSISSIPPI,56,119,1844"
"21,KY,KENTUCKY,49,110,1309"
"23,ME,MAINE,40,62,999"
"50,VT,VERMONT,39,70,1658"
"33,NH,NEW HAMPSHIRE,37,79,886"
"54,WV,WEST VIRGINIA,24,36,586"
"10,DE,DELAWARE,22,37,1835"
"44,RI,RHODE ISLAND,18,34,588"
"11,DC,DISTRICT OF COLUMBIA,12,19,496"
