" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,33-NewHampshire,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NH,NH Total Mig - US & For,19230,32081,1022092"
"97,NH,NH Total Mig - US,18583,31213,1002121"
"98,NH,NH Total Mig - Foreign,647,868,19972"
"33,NH,NH Non-Migrants,527531,1083445,34455102"
"25,MA,MASSACHUSETTS,6122,9891,343661"
"23,ME,MAINE,1816,2897,74325"
"12,FL,FLORIDA,1407,2380,52958"
"50,VT,VERMONT,1373,2143,53660"
"36,NY,NEW YORK,1093,1782,66424"
"09,CT,CONNECTICUT,679,1111,49200"
"57,FR,Foreign,647,868,19972"
"06,CA,CALIFORNIA,644,1138,37899"
"42,PA,PENNSYLVANIA,398,685,22340"
"37,NC,NORTH CAROLINA,397,723,18892"
"51,VA,VIRGINIA,386,727,26586"
"48,TX,TEXAS,365,699,29401"
"34,NJ,NEW JERSEY,331,621,29516"
"44,RI,RHODE ISLAND,329,540,15741"
"08,CO,COLORADO,241,427,14184"
"24,MD,MARYLAND,230,413,16767"
"04,AZ,ARIZONA,226,405,8935"
"39,OH,OHIO,216,381,13445"
"13,GA,GEORGIA,205,378,9337"
"17,IL,ILLINOIS,185,306,11407"
"53,WA,WASHINGTON,173,311,9373"
"45,SC,SOUTH CAROLINA,153,298,7338"
"47,TN,TENNESSEE,141,294,6227"
"26,MI,MICHIGAN,140,263,8004"
"18,IN,INDIANA,94,182,7584"
"41,OR,OREGON,93,154,5268"
"32,NV,NEVADA,89,156,3848"
"29,MO,MISSOURI,84,147,7493"
"55,WI,WISCONSIN,83,135,4383"
"27,MN,MINNESOTA,77,134,3646"
"01,AL,ALABAMA,66,131,5039"
"49,UT,UTAH,64,132,2229"
"21,KY,KENTUCKY,63,126,3684"
"35,NM,NEW MEXICO,54,91,2528"
"20,KS,KANSAS,53,111,2662"
"15,HI,HAWAII,51,80,2625"
"11,DC,DISTRICT OF COLUMBIA,49,66,3611"
"22,LA,LOUISIANA,46,79,1826"
"40,OK,OKLAHOMA,44,83,1743"
"30,MT,MONTANA,41,63,1441"
"19,IA,IOWA,40,79,3480"
"02,AK,ALASKA,38,71,1865"
"10,DE,DELAWARE,32,54,1453"
"28,MS,MISSISSIPPI,28,44,1115"
"56,WY,WYOMING,27,50,1176"
"05,AR,ARKANSAS,24,46,1045"
"54,WV,WEST VIRGINIA,23,48,1137"
"31,NE,NEBRASKA,22,35,2181"
"16,ID,IDAHO,20,37,815"
"46,SD,SOUTH DAKOTA,17,36,931"
"38,ND,NORTH DAKOTA,11,30,1695"
