" 2008- 2009 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,11-DistrictofColumbia,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,DC,DC Total Mig - US & For,27979,37016,1423415"
"97,DC,DC Total Mig - US,26343,35016,1370983"
"98,DC,DC Total Mig - Foreign,1636,2000,52433"
"11,DC,DC Non-Migrants,215623,360019,15431865"
"24,MD,MARYLAND,7458,12034,347845"
"51,VA,VIRGINIA,4766,6044,286529"
"36,NY,NEW YORK,1766,2072,113360"
"57,FR,Foreign,1636,2000,52433"
"06,CA,CALIFORNIA,1526,1820,89264"
"42,PA,PENNSYLVANIA,974,1103,41831"
"25,MA,MASSACHUSETTS,917,1061,79915"
"12,FL,FLORIDA,770,950,33986"
"37,NC,NORTH CAROLINA,701,929,25614"
"17,IL,ILLINOIS,684,810,42973"
"48,TX,TEXAS,661,840,38957"
"34,NJ,NEW JERSEY,590,676,28773"
"13,GA,GEORGIA,527,705,23148"
"39,OH,OHIO,478,546,20102"
"26,MI,MICHIGAN,380,444,17263"
"09,CT,CONNECTICUT,341,379,15664"
"53,WA,WASHINGTON,312,373,15152"
"08,CO,COLORADO,269,324,12981"
"45,SC,SOUTH CAROLINA,228,298,8983"
"27,MN,MINNESOTA,213,235,8322"
"47,TN,TENNESSEE,212,254,9011"
"29,MO,MISSOURI,211,242,9436"
"55,WI,WISCONSIN,186,203,6707"
"04,AZ,ARIZONA,184,233,11483"
"41,OR,OREGON,153,177,6213"
"18,IN,INDIANA,152,182,6456"
"22,LA,LOUISIANA,150,179,6541"
"01,AL,ALABAMA,122,169,4915"
"21,KY,KENTUCKY,100,123,4517"
"10,DE,DELAWARE,88,115,5156"
"33,NH,NEW HAMPSHIRE,88,101,3279"
"50,VT,VERMONT,86,99,3008"
"44,RI,RHODE ISLAND,80,93,4069"
"23,ME,MAINE,79,86,2605"
"35,NM,NEW MEXICO,78,85,2777"
"19,IA,IOWA,76,95,3855"
"20,KS,KANSAS,75,87,3195"
"54,WV,WEST VIRGINIA,73,92,2645"
"32,NV,NEVADA,69,85,2593"
"15,HI,HAWAII,68,100,3069"
"28,MS,MISSISSIPPI,66,80,2397"
"40,OK,OKLAHOMA,64,94,2658"
"49,UT,UTAH,62,84,2247"
"31,NE,NEBRASKA,58,68,2345"
"02,AK,ALASKA,49,65,2807"
"05,AR,ARKANSAS,45,49,1729"
"30,MT,MONTANA,29,31,827"
"16,ID,IDAHO,28,32,1497"
"46,SD,SOUTH DAKOTA,20,22,671"
"56,WY,WYOMING,18,28,1224"
"38,ND,NORTH DAKOTA,13,20,390"
