" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,42-Pennsylvania,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,PA,PA Total Mig - US & For,105094,179650,5256039"
"97,PA,PA Total Mig - US,102058,174483,5126795"
"98,PA,PA Total Mig - Foreign,3036,5167,129244"
"42,PA,PA Non-Migrants,4962767,10242690,292509365"
"34,NJ,NEW JERSEY,11719,19817,609208"
"36,NY,NEW YORK,11616,18724,486618"
"12,FL,FLORIDA,9629,16620,540292"
"24,MD,MARYLAND,7125,11485,330623"
"51,VA,VIRGINIA,6203,10049,284801"
"06,CA,CALIFORNIA,5436,8342,287244"
"37,NC,NORTH CAROLINA,5330,9674,247051"
"39,OH,OHIO,4744,8299,210430"
"48,TX,TEXAS,3988,7637,226067"
"10,DE,DELAWARE,3413,6255,162197"
"57,FR,Foreign,3036,5167,129244"
"13,GA,GEORGIA,2875,5512,135901"
"45,SC,SOUTH CAROLINA,2481,4427,128439"
"25,MA,MASSACHUSETTS,2346,3586,151721"
"17,IL,ILLINOIS,2034,3344,127192"
"04,AZ,ARIZONA,1886,3308,102271"
"08,CO,COLORADO,1638,2671,81304"
"54,WV,WEST VIRGINIA,1529,2726,59418"
"53,WA,WASHINGTON,1302,2193,69950"
"47,TN,TENNESSEE,1298,2310,62459"
"09,CT,CONNECTICUT,1293,2170,77247"
"26,MI,MICHIGAN,1162,2162,63024"
"11,DC,DISTRICT OF COLUMBIA,974,1103,41831"
"18,IN,INDIANA,965,1830,53725"
"29,MO,MISSOURI,828,1656,41582"
"21,KY,KENTUCKY,698,1417,28568"
"55,WI,WISCONSIN,692,1313,45609"
"32,NV,NEVADA,657,1069,33148"
"41,OR,OREGON,604,1002,29433"
"27,MN,MINNESOTA,595,1138,78485"
"01,AL,ALABAMA,566,1178,31052"
"22,LA,LOUISIANA,545,958,22802"
"20,KS,KANSAS,453,888,19783"
"19,IA,IOWA,444,811,22008"
"23,ME,MAINE,431,737,22466"
"40,OK,OKLAHOMA,424,758,16780"
"15,HI,HAWAII,416,690,14998"
"49,UT,UTAH,402,814,22224"
"33,NH,NEW HAMPSHIRE,398,685,22340"
"35,NM,NEW MEXICO,358,585,18814"
"44,RI,RHODE ISLAND,336,525,18212"
"05,AR,ARKANSAS,331,638,15789"
"50,VT,VERMONT,299,488,15688"
"28,MS,MISSISSIPPI,293,561,10985"
"02,AK,ALASKA,266,460,10522"
"31,NE,NEBRASKA,235,464,11178"
"30,MT,MONTANA,227,395,10664"
"56,WY,WYOMING,190,316,7672"
"16,ID,IDAHO,185,342,8984"
"46,SD,SOUTH DAKOTA,120,203,4248"
"38,ND,NORTH DAKOTA,79,148,3750"
