" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,36-NewYork,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,NY,NY Total Mig - US & For,188768,325113,11126430"
"97,NY,NY Total Mig - US,177505,307214,10454886"
"98,NY,NY Total Mig - Foreign,11263,17899,671544"
"36,NY,NY Non-Migrants,7293843,14771903,467497989"
"34,NJ,NEW JERSEY,26517,47564,1966626"
"12,FL,FLORIDA,23654,41371,1386643"
"42,PA,PENNSYLVANIA,14333,27186,668723"
"06,CA,CALIFORNIA,13475,19291,932218"
"57,FR,Foreign,11263,17899,671544"
"37,NC,NORTH CAROLINA,10175,19175,444896"
"09,CT,CONNECTICUT,8933,15878,845064"
"25,MA,MASSACHUSETTS,8499,12581,515913"
"51,VA,VIRGINIA,7588,13092,388424"
"48,TX,TEXAS,7491,14129,412660"
"13,GA,GEORGIA,6872,13306,292960"
"24,MD,MARYLAND,4823,7760,241270"
"45,SC,SOUTH CAROLINA,3890,7124,209292"
"17,IL,ILLINOIS,3668,5573,276492"
"39,OH,OHIO,3065,5494,157580"
"04,AZ,ARIZONA,2746,4603,136990"
"08,CO,COLORADO,2349,3565,113788"
"53,WA,WASHINGTON,2303,3663,127231"
"47,TN,TENNESSEE,2005,3653,91854"
"26,MI,MICHIGAN,1855,3208,106854"
"11,DC,DISTRICT OF COLUMBIA,1766,2072,113360"
"32,NV,NEVADA,1439,2284,78410"
"50,VT,VERMONT,1344,2041,59194"
"27,MN,MINNESOTA,1235,1906,63719"
"18,IN,INDIANA,1171,2143,53548"
"41,OR,OREGON,1139,1622,59694"
"33,NH,NEW HAMPSHIRE,1093,1782,66424"
"29,MO,MISSOURI,1073,1889,49739"
"44,RI,RHODE ISLAND,1063,1773,53006"
"01,AL,ALABAMA,1037,2027,42898"
"22,LA,LOUISIANA,985,1701,40715"
"55,WI,WISCONSIN,919,1602,53477"
"21,KY,KENTUCKY,890,1718,35559"
"10,DE,DELAWARE,866,1634,45841"
"23,ME,MAINE,758,1280,39013"
"40,OK,OKLAHOMA,731,1461,27940"
"15,HI,HAWAII,721,1132,28284"
"20,KS,KANSAS,641,1329,29453"
"35,NM,NEW MEXICO,620,1009,34162"
"49,UT,UTAH,565,1040,29628"
"19,IA,IOWA,493,820,33040"
"28,MS,MISSISSIPPI,418,771,12192"
"05,AR,ARKANSAS,407,775,18302"
"54,WV,WEST VIRGINIA,375,655,14615"
"02,AK,ALASKA,357,592,11439"
"31,NE,NEBRASKA,284,473,12246"
"30,MT,MONTANA,249,383,9479"
"16,ID,IDAHO,246,464,9495"
"56,WY,WYOMING,144,224,5169"
"46,SD,SOUTH DAKOTA,118,211,4947"
"38,ND,NORTH DAKOTA,117,185,4422"
