" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,37-NorthCarolina,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,NC,NC Total Mig - US & For,104701,206818,4442517"
"97,NC,NC Total Mig - US,101290,199613,4301037"
"98,NC,NC Total Mig - Foreign,3411,7205,141480"
"37,NC,NC Non-Migrants,3263662,7224311,174141698"
"45,SC,SOUTH CAROLINA,11166,22137,503368"
"51,VA,VIRGINIA,10840,21705,467263"
"12,FL,FLORIDA,9551,18219,422070"
"13,GA,GEORGIA,6763,13639,274203"
"48,TX,TEXAS,6298,14001,277060"
"36,NY,NEW YORK,5913,10567,208755"
"06,CA,CALIFORNIA,5235,10230,244909"
"42,PA,PENNSYLVANIA,3630,6656,152566"
"47,TN,TENNESSEE,3505,6983,147638"
"57,FR,Foreign,3411,7205,141480"
"24,MD,MARYLAND,3187,5984,126750"
"39,OH,OHIO,2920,5430,113046"
"34,NJ,NEW JERSEY,2160,4075,88549"
"17,IL,ILLINOIS,1959,3693,97568"
"25,MA,MASSACHUSETTS,1716,2907,79941"
"53,WA,WASHINGTON,1656,3322,69059"
"08,CO,COLORADO,1640,3253,74909"
"01,AL,ALABAMA,1615,3525,69253"
"26,MI,MICHIGAN,1562,2846,57663"
"04,AZ,ARIZONA,1436,2918,65933"
"21,KY,KENTUCKY,1405,2997,55576"
"54,WV,WEST VIRGINIA,1356,2770,41706"
"18,IN,INDIANA,1328,2684,55662"
"22,LA,LOUISIANA,1203,2487,42231"
"29,MO,MISSOURI,1108,2307,49104"
"09,CT,CONNECTICUT,854,1575,40174"
"40,OK,OKLAHOMA,819,1883,30229"
"55,WI,WISCONSIN,758,1440,32318"
"20,KS,KANSAS,732,1668,31290"
"28,MS,MISSISSIPPI,717,1484,33343"
"11,DC,DISTRICT OF COLUMBIA,701,929,25614"
"27,MN,MINNESOTA,668,1322,31354"
"15,HI,HAWAII,664,1594,26007"
"41,OR,OREGON,590,1039,23665"
"05,AR,ARKANSAS,560,1220,24194"
"32,NV,NEVADA,552,1014,26358"
"19,IA,IOWA,546,1063,23561"
"02,AK,ALASKA,466,1082,17348"
"49,UT,UTAH,410,915,16693"
"35,NM,NEW MEXICO,404,851,22276"
"33,NH,NEW HAMPSHIRE,397,723,18892"
"10,DE,DELAWARE,381,709,14580"
"23,ME,MAINE,314,580,12946"
"44,RI,RHODE ISLAND,260,544,9374"
"31,NE,NEBRASKA,253,542,12523"
"50,VT,VERMONT,223,386,9133"
"16,ID,IDAHO,220,451,8009"
"56,WY,WYOMING,213,396,10517"
"30,MT,MONTANA,193,361,7173"
"46,SD,SOUTH DAKOTA,136,285,4952"
"38,ND,NORTH DAKOTA,107,222,3730"
