" 2008- 2009 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,56-Wyoming,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,WY,WY Total Mig - US & For,11958,22263,533133"
"97,WY,WY Total Mig - US,11752,21915,525932"
"98,WY,WY Total Mig - Foreign,206,348,7201"
"56,WY,WY Non-Migrants,205123,432754,13645050"
"08,CO,COLORADO,2070,3697,103627"
"48,TX,TEXAS,824,1753,43469"
"30,MT,MONTANA,812,1465,31361"
"49,UT,UTAH,782,1554,33895"
"06,CA,CALIFORNIA,623,1063,22327"
"16,ID,IDAHO,504,1026,21424"
"04,AZ,ARIZONA,502,937,21649"
"46,SD,SOUTH DAKOTA,467,869,20966"
"53,WA,WASHINGTON,422,766,16175"
"31,NE,NEBRASKA,419,800,31210"
"41,OR,OREGON,277,473,11936"
"12,FL,FLORIDA,274,494,11465"
"32,NV,NEVADA,234,453,10828"
"38,ND,NORTH DAKOTA,217,423,11818"
"35,NM,NEW MEXICO,214,447,10795"
"26,MI,MICHIGAN,211,351,6844"
"57,FR,Foreign,206,348,7201"
"40,OK,OKLAHOMA,196,389,8150"
"17,IL,ILLINOIS,178,325,8040"
"20,KS,KANSAS,173,337,6070"
"29,MO,MISSOURI,160,322,5556"
"27,MN,MINNESOTA,157,269,5772"
"51,VA,VIRGINIA,141,254,6514"
"37,NC,NORTH CAROLINA,136,231,3918"
"55,WI,WISCONSIN,133,226,5077"
"36,NY,NEW YORK,126,194,4187"
"19,IA,IOWA,123,242,5158"
"39,OH,OHIO,109,195,3819"
"02,AK,ALASKA,107,195,6178"
"42,PA,PENNSYLVANIA,106,192,3814"
"05,AR,ARKANSAS,104,213,4156"
"22,LA,LOUISIANA,104,203,5780"
"13,GA,GEORGIA,95,200,3882"
"47,TN,TENNESSEE,92,158,3235"
"18,IN,INDIANA,80,166,2982"
"25,MA,MASSACHUSETTS,61,74,1764"
"45,SC,SOUTH CAROLINA,61,124,2080"
"01,AL,ALABAMA,55,102,2465"
"21,KY,KENTUCKY,50,95,1999"
"15,HI,HAWAII,48,95,1951"
"24,MD,MARYLAND,48,72,2804"
"23,ME,MAINE,41,70,1202"
"28,MS,MISSISSIPPI,38,81,1963"
"34,NJ,NEW JERSEY,36,59,1050"
"54,WV,WEST VIRGINIA,36,77,1859"
"50,VT,VERMONT,30,45,866"
"33,NH,NEW HAMPSHIRE,27,50,1176"
"11,DC,DISTRICT OF COLUMBIA,18,28,1224"
"09,CT,CONNECTICUT,17,32,832"
"10,DE,DELAWARE,8,19,293"
"44,RI,RHODE ISLAND,6,10,325"
